"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount","input","output","cache_read","cache_write"
"2025-10-16","user003_emu","copilot","copilot_ai_credit","Claude Sonnet 4","140.76","ai-credits","0.01","1.4076","1.4076","0","1900","org003_emu","","","0","0","42","21036","1125276","201160"
"2025-10-16","user005_emu","copilot","copilot_ai_credit","Auto: GPT-5","9.36","ai-credits","0.01","0.0936","0.0936","0","3900","org005_emu","","","0","0","21650","433","173532","0"
"2025-10-16","user005_emu","copilot","coding_agent_ai_credit","Coding Agent model","126","ai-credits","0.01","1.26","1.26","0","3900","org005_emu","","","0","0","132780","8761","666558","0"
"2025-10-16","user007_emu","copilot","copilot_ai_credit","Claude Sonnet 4","89.93","ai-credits","0.01","0.8993","0.8993","0","3900","org007_emu","","","0","0","20","9932","1506293","79565"
"2025-10-16","user055_emu","copilot","copilot_ai_credit","Code Review model","62.56","ai-credits","0.01","0.6256","0.6256","0","1900","org004_emu","","cost_center_002","0","0","139322","10443","1346172","0"
"2025-10-16","user056_emu","copilot","copilot_ai_credit","Claude Opus 4.1","126.48","ai-credits","0.01","1.2648","1.2648","0","3900","org003_emu","","","0","0","31","20281","568327","75753"
"2025-10-16","user057_emu","copilot","copilot_ai_credit","GPT-5","11","ai-credits","0.01","0.11","0.11","0","1900","org003_emu","","cost_center_003","0","0","32610","593","78314","0"
"2025-10-16","user058_emu","copilot","copilot_ai_credit","Claude Opus 4.1","25.2","ai-credits","0.01","0.252","0.252","0","3900","org001_emu","","cost_center_003","0","0","3","3835","77252","18797"
"2025-10-16","user058_emu","copilot","coding_agent_ai_credit","Coding Agent model","114.75","ai-credits","0.01","1.1475","1.1475","0","3900","org001_emu","","cost_center_003","0","0","82059","6672","836604","31407"
"2025-10-16","user059_emu","copilot","copilot_ai_credit","Claude Opus 4.1","121.68","ai-credits","0.01","1.2168","1.2168","0","3900","org003_emu","","cost_center_002","0","0","25034","15984","558162","66072"
"2025-10-16","user060_emu","copilot","coding_agent_ai_credit","Coding Agent model","63","ai-credits","0.01","0.63","0.63","0","1900","org004_emu","","cost_center_001","0","0","134034","10302","1235392","0"
"2025-10-16","user061_emu","copilot","copilot_ai_credit","Claude Opus 4.1","137.28","ai-credits","0.01","1.3728","1.3728","0","3900","org004_emu","","cost_center_002","0","0","4","3818","0","204373"
"2025-10-16","user061_emu","copilot","copilot_ai_credit","Claude Sonnet 4","116.38","ai-credits","0.01","1.1638","1.1638","0","3900","org004_emu","","cost_center_002","0","0","69356","25203","726335","95943"
"2025-10-16","user062_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","496.86","ai-credits","0.01","4.9686","4.9686","0","3900","org005_emu","","cost_center_004","0","0","1299145","33271","1906989","0"
"2025-10-16","user063_emu","copilot","copilot_ai_credit","Claude Sonnet 4","179.4","ai-credits","0.01","1.794","1.794","0","3900","org004_emu","","","0","0","114","27390","2489092","169624"
"2025-10-16","user064_emu","copilot","copilot_ai_credit","Claude Opus 4.1","59.16","ai-credits","0.01","0.5916","0.5916","0","3900","org002_emu","","cost_center_003","0","0","12","3843","288759","56174"
"2025-10-16","user065_emu","copilot","copilot_ai_credit","Claude Sonnet 4","39.1","ai-credits","0.01","0.391","0.391","0","1900","org005_emu","","cost_center_004","0","0","64238","4383","441825","0"
"2025-10-16","user066_emu","copilot","copilot_ai_credit","Claude Opus 4.1","53.76","ai-credits","0.01","0.5376","0.5376","0","3900","org001_emu","","cost_center_001","0","0","14","8976","274860","28114"
"2025-10-16","user067_emu","copilot","copilot_ai_credit","Claude Opus 4.1","12","ai-credits","0.01","0.12","0.12","0","1900","org005_emu","","cost_center_001","0","0","4628","889","34888","9153"
"2025-10-16","user067_emu","copilot","copilot_ai_credit","Claude Opus 4.1","28.08","ai-credits","0.01","0.2808","0.2808","0","1900","org005_emu","","cost_center_001","0","0","3","1861","113349","28416"
"2025-10-16","user068_emu","copilot","copilot_ai_credit","Code Review model","124.8","ai-credits","0.01","1.248","1.248","0","3900","org001_emu","","","0","0","140301","42350","2340414","0"
"2025-10-16","user069_emu","copilot","copilot_ai_credit","Claude Sonnet 4","46.92","ai-credits","0.01","0.4692","0.4692","0","1900","org005_emu","","cost_center_001","0","0","95268","861","568256","0"
"2025-10-16","user070_emu","copilot","copilot_ai_credit","Code Review model","17.92","ai-credits","0.01","0.1792","0.1792","0","1900","org003_emu","","cost_center_003","0","0","18426","4874","449811","0"
"2025-10-16","user070_emu","copilot","copilot_ai_credit","GPT-5","3.4","ai-credits","0.01","0.034","0.034","0","1900","org003_emu","","cost_center_003","0","0","6614","343","49304","0"
"2025-10-16","user071_emu","copilot","copilot_ai_credit","Claude Sonnet 4","170.2","ai-credits","0.01","1.702","1.702","0","3900","org001_emu","","cost_center_002","0","0","26","28149","1558129","216598"
"2025-10-16","user071_emu","copilot","copilot_ai_credit","GPT-5","24.7","ai-credits","0.01","0.247","0.247","0","3900","org001_emu","","cost_center_002","0","0","67743","2341","170108","0"
"2025-10-16","user072_emu","copilot","copilot_ai_credit","Claude Sonnet 4","25.76","ai-credits","0.01","0.2576","0.2576","0","1900","org005_emu","","cost_center_002","0","0","42638","2148","324876","0"
"2025-10-16","user073_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","46.41","ai-credits","0.01","0.4641","0.4641","0","1900","org005_emu","","","0","0","20","7063","472945","57658"
"2025-10-16","user074_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","71.76","ai-credits","0.01","0.7176","0.7176","0","1900","org002_emu","","cost_center_004","0","0","678","9073","937456","79529"
"2025-10-16","user074_emu","copilot","copilot_ai_credit","GPT-5","4","ai-credits","0.01","0.04","0.04","0","1900","org002_emu","","cost_center_004","0","0","4981","845","59515","0"
"2025-10-16","user075_emu","copilot","copilot_ai_credit","Code Review model","33.28","ai-credits","0.01","0.3328","0.3328","0","1900","org005_emu","","cost_center_001","0","0","44035","9619","691882","0"
"2025-10-16","user076_emu","copilot","coding_agent_ai_credit","Coding Agent model","36","ai-credits","0.01","0.36","0.36","0","1900","org002_emu","","cost_center_004","0","0","11284","3241","593480","26529"
"2025-10-16","user077_emu","copilot","copilot_ai_credit","Code Review model","112","ai-credits","0.01","1.12","1.12","0","3900","org005_emu","","cost_center_002","0","0","131464","35157","2272802","0"
"2025-10-16","user078_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","251.16","ai-credits","0.01","2.5116","2.5116","0","3900","org002_emu","","","0","0","597307","15926","1602635","0"
"2025-10-16","user078_emu","copilot","copilot_ai_credit","Code Review model","38.08","ai-credits","0.01","0.3808","0.3808","0","3900","org002_emu","","","0","0","26723","17219","531287","0"
"2025-10-16","user079_emu","copilot","coding_agent_ai_credit","Coding Agent model","140.4","ai-credits","0.01","1.404","1.404","0","3900","org004_emu","","cost_center_002","0","0","76","7304","761827","284176"
"2025-10-16","user080_emu","copilot","copilot_ai_credit","Code Review model","29.92","ai-credits","0.01","0.2992","0.2992","0","3900","org002_emu","","cost_center_002","0","0","42595","8760","582952","0"
"2025-10-16","user080_emu","copilot","copilot_ai_credit","Code Review model","70.4","ai-credits","0.01","0.704","0.704","0","3900","org002_emu","","cost_center_002","0","0","71824","24913","1311553","0"
"2025-10-16","user081_emu","copilot","copilot_ai_credit","Claude Sonnet 4","47.61","ai-credits","0.01","0.4761","0.4761","0","1900","org001_emu","","cost_center_001","0","0","25927","3038","386394","63153"
"2025-10-16","user082_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","76.44","ai-credits","0.01","0.7644","0.7644","0","3900","org001_emu","","","0","0","36","10318","1123321","72675"
"2025-10-16","user082_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","185.64","ai-credits","0.01","1.8564","1.8564","0","3900","org001_emu","","","0","0","131","22427","1810900","260355"
"2025-10-16","user083_emu","copilot","copilot_ai_credit","Claude Opus 4.1","61.2","ai-credits","0.01","0.612","0.612","0","3900","org001_emu","","cost_center_001","0","0","9","4857","222921","60652"
"2025-10-16","user084_emu","copilot","copilot_ai_credit","Claude Opus 4.1","74.52","ai-credits","0.01","0.7452","0.7452","0","3900","org001_emu","","cost_center_001","0","0","214","6053","402632","62637"
"2025-10-17","power-user-001_emu","copilot","copilot_ai_credit","Claude Haiku 4.5","2.31","ai-credits","0.01","0.0231","0","0.0231","1900","","","","0","0","9","1200","53418","9400"
"2025-10-17","power-user-001_emu","copilot","copilot_ai_credit","Claude Opus 4.5","55.08","ai-credits","0.01","0.5508","0","0.5508","1900","","","","0","0","16","5747","337841","38100"
"2025-10-17","power-user-001_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","27.3","ai-credits","0.01","0.273","0","0.273","1900","","","","0","0","3","1786","289419","42502"
"2025-10-17","power-user-001_emu","copilot","copilot_ai_credit","Gemini 3 Pro","5.1","ai-credits","0.01","0.051","0","0.051","1900","","","","0","0","19415","454","33638","0"
"2025-10-17","power-user-001_emu","copilot","copilot_ai_credit","GPT-5.1-Codex","26.68","ai-credits","0.01","0.2668","0","0.2668","1900","","","","0","0","81722","3521","425648","0"
"2025-10-17","power-user-002_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","10.14","ai-credits","0.01","0.1014","0","0.1014","1900","","","","0","0","5123","2218","42338","10684"
"2025-10-17","power-user-002_emu","copilot","copilot_ai_credit","Code Review model","3.68","ai-credits","0.01","0.0368","0","0.0368","1900","","","","0","0","4481","1171","71776","0"
"2025-10-17","power-user-003_emu","copilot","copilot_ai_credit","Claude Opus 4.5","136.08","ai-credits","0.01","1.3608","0","1.3608","1900","","","","0","0","24","9101","898441","109430"
"2025-10-17","power-user-004_emu","copilot","copilot_ai_credit","Claude Opus 4.5","158.4","ai-credits","0.01","1.584","0","1.584","1900","","","","0","0","18","12970","1186816","106600"
"2025-10-17","power-user-004_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","212.16","ai-credits","0.01","2.1216","0","2.1216","1900","","","","0","0","54","24971","3019599","224266"
"2025-10-17","power-user-004_emu","copilot","copilot_ai_credit","Code Review model","3.2","ai-credits","0.01","0.032","0","0.032","1900","","","","0","0","4087","919","68502","0"
"2025-10-17","power-user-005_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","60.84","ai-credits","0.01","0.6084","0","0.6084","1900","","","","0","0","23","5989","691738","82928"
"2025-10-17","power-user-005_emu","copilot","copilot_ai_credit","Code Review model","3.2","ai-credits","0.01","0.032","0","0.032","1900","","","","0","0","3594","822","81171","0"
"2025-10-17","power-user-006_emu","copilot","copilot_ai_credit","Claude Opus 4.5","589.68","ai-credits","0.01","5.8968","0","5.8968","1900","","","","0","0","189","32221","3293962","550937"
"2025-10-17","power-user-007_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","456.3","ai-credits","0.01","4.563","0","4.563","1900","","","","0","0","198","34100","1683627","945551"
"2025-10-17","user003_emu","copilot","copilot_ai_credit","Claude Sonnet 4","154.56","ai-credits","0.01","1.5456","1.5456","0","1900","org003_emu","","","0","0","60","16322","1546948","223068"
"2025-10-17","user005_emu","copilot","copilot_ai_credit","Claude Sonnet 4","95.68","ai-credits","0.01","0.9568","0.9568","0","3900","org005_emu","","","0","0","13","6044","1194567","135396"
"2025-10-17","user005_emu","copilot","coding_agent_ai_credit","Coding Agent model","27","ai-credits","0.01","0.27","0.27","0","3900","org005_emu","","","0","0","3367","2588","247285","11524"
"2025-10-17","user055_emu","copilot","coding_agent_ai_credit","Coding Agent model","56.925","ai-credits","0.01","0.56925","0.56925","0","1900","org004_emu","","cost_center_002","0","0","31","12113","733590","44635"
"2025-10-17","user056_emu","copilot","copilot_ai_credit","Code Review model","153.6","ai-credits","0.01","1.536","1.536","0","3900","org003_emu","","","0","0","176806","31210","4512319","0"
"2025-10-17","user057_emu","copilot","copilot_ai_credit","Claude Sonnet 4","54.74","ai-credits","0.01","0.5474","0.5474","0","1900","org003_emu","","cost_center_003","0","0","16","7084","465259","80404"
"2025-10-17","user058_emu","copilot","copilot_ai_credit","Claude Opus 4.1","62.4","ai-credits","0.01","0.624","0.624","0","3900","org001_emu","","cost_center_003","0","0","22","7011","408203","39123"
"2025-10-17","user058_emu","copilot","coding_agent_ai_credit","Coding Agent model","122.85","ai-credits","0.01","1.2285","1.2285","0","3900","org001_emu","","cost_center_003","0","0","182494","24907","1594642","0"
"2025-10-17","user059_emu","copilot","copilot_ai_credit","GPT-5","39.95","ai-credits","0.01","0.3995","0.3995","0","3900","org003_emu","","cost_center_002","0","0","46519","14701","250783","0"
"2025-10-17","user060_emu","copilot","coding_agent_ai_credit","Coding Agent model","15.75","ai-credits","0.01","0.1575","0.1575","0","1900","org004_emu","","cost_center_001","0","0","20480","3474","216752","0"
"2025-10-17","user060_emu","copilot","copilot_ai_credit","GPT-5","7","ai-credits","0.01","0.07","0.07","0","1900","org004_emu","","cost_center_001","0","0","7109","656","169522","0"
"2025-10-17","user061_emu","copilot","copilot_ai_credit","Code Review model","217.12","ai-credits","0.01","2.1712","2.1712","0","3900","org004_emu","","cost_center_002","0","0","240369","71292","4299842","0"
"2025-10-17","user062_emu","copilot","copilot_ai_credit","GPT-5","38.5","ai-credits","0.01","0.385","0.385","0","3900","org005_emu","","cost_center_004","0","0","59342","7352","505434","0"
"2025-10-17","user063_emu","copilot","coding_agent_ai_credit","Coding Agent model","150.075","ai-credits","0.01","1.50075","1.50075","0","3900","org004_emu","","","0","0","107321","8726","1094147","41076"
"2025-10-17","user064_emu","copilot","copilot_ai_credit","GPT-5","48.1","ai-credits","0.01","0.481","0.481","0","3900","org002_emu","","cost_center_003","0","0","114175","10723","138879","0"
"2025-10-17","user065_emu","copilot","copilot_ai_credit","Claude Sonnet 4","35.42","ai-credits","0.01","0.3542","0.3542","0","1900","org005_emu","","cost_center_004","0","0","11","1521","253038","68119"
"2025-10-17","user066_emu","copilot","copilot_ai_credit","Claude Opus 4.1","121.68","ai-credits","0.01","1.2168","1.2168","0","3900","org001_emu","","cost_center_001","0","0","8","9702","522431","114078"
"2025-10-17","user067_emu","copilot","coding_agent_ai_credit","Coding Agent model","11.475","ai-credits","0.01","0.11475","0.11475","0","1900","org005_emu","","cost_center_001","0","0","16802","1655","191695","0"
"2025-10-17","user067_emu","copilot","copilot_ai_credit","GPT-5","5.1","ai-credits","0.01","0.051","0.051","0","1900","org005_emu","","cost_center_001","0","0","7940","512","93896","0"
"2025-10-17","user068_emu","copilot","copilot_ai_credit","Claude Opus 4.1","87.36","ai-credits","0.01","0.8736","0.8736","0","3900","org001_emu","","","0","0","2208","15279","0","76892"
"2025-10-17","user069_emu","copilot","copilot_ai_credit","Claude Opus 4.1","22.44","ai-credits","0.01","0.2244","0.2244","0","1900","org005_emu","","cost_center_001","0","0","1","285","0","34765"
"2025-10-17","user069_emu","copilot","copilot_ai_credit","Code Review model","19.2","ai-credits","0.01","0.192","0.192","0","1900","org005_emu","","cost_center_001","0","0","21256","6304","380237","0"
"2025-10-17","user070_emu","copilot","copilot_ai_credit","Claude Opus 4.1","6.12","ai-credits","0.01","0.0612","0.0612","0","1900","org003_emu","","cost_center_003","0","0","2","515","30408","5297"
"2025-10-17","user070_emu","copilot","copilot_ai_credit","GPT-5","4.25","ai-credits","0.01","0.0425","0.0425","0","1900","org003_emu","","cost_center_003","0","0","4666","775","76829","0"
