"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2025-10-15","user067_emu","copilot","copilot_premium_request","GPT-5","4","requests","0.04","0.16","0.16","0","False","300","org005_emu","cost_center_001","4","0.04"
"2025-10-15","user067_emu","copilot","copilot_premium_request","GPT-5","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_001","8.05","0.0805"
"2025-10-15","user068_emu","copilot","copilot_premium_request","Coding Agent model","12","requests","0.04","0.48","0.48","0","False","1000","org001_emu","","45.9","0.459"
"2025-10-15","user068_emu","copilot","copilot_premium_request","Coding Agent model","23","requests","0.04","0.92","0.92","0","False","1000","org001_emu","","103.5","1.035"
"2025-10-15","user069_emu","copilot","copilot_premium_request","Code Review model","9","requests","0.04","0.36","0.36","0","False","300","org005_emu","cost_center_001","33.12","0.3312"
"2025-10-15","user070_emu","copilot","copilot_premium_request","Code Review model","7","requests","0.04","0.28","0.28","0","False","300","org003_emu","cost_center_003","19.04","0.1904"
"2025-10-15","user071_emu","copilot","copilot_premium_request","GPT-5","24","requests","0.04","0.96","0.96","0","False","1000","org001_emu","cost_center_002","27.6","0.276"
"2025-10-15","user072_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24","0.24","0","False","300","org005_emu","cost_center_002","53.82","0.5382"
"2025-10-15","user072_emu","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","org005_emu","cost_center_002","8.16","0.0816"
"2025-10-15","user073_emu","copilot","copilot_premium_request","Claude Sonnet 4","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","","52.9","0.529"
"2025-10-15","user074_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","org002_emu","cost_center_004","40.56","0.4056"
"2025-10-15","user074_emu","copilot","copilot_premium_request","Coding Agent model","7","requests","0.04","0.28","0.28","0","False","300","org002_emu","cost_center_004","36.225","0.36225"
"2025-10-15","user075_emu","copilot","copilot_premium_request","Claude Opus 4.1","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","cost_center_001","18.48","0.1848"
"2025-10-15","user076_emu","copilot","copilot_premium_request","Coding Agent model","10","requests","0.04","0.4","0.4","0","False","300","org002_emu","cost_center_004","45","0.45"
"2025-10-15","user076_emu","copilot","copilot_premium_request","GPT-5","5","requests","0.04","0.2","0.2","0","False","300","org002_emu","cost_center_004","5","0.05"
"2025-10-15","user077_emu","copilot","copilot_premium_request","Coding Agent model","24","requests","0.04","0.96","0.96","0","False","1000","org005_emu","cost_center_002","75.6","0.756"
"2025-10-15","user078_emu","copilot","copilot_premium_request","GPT-5","13","requests","0.04","0.52","0.52","0","False","1000","org002_emu","","11.05","0.1105"
"2025-10-15","user078_emu","copilot","copilot_premium_request","GPT-5","26","requests","0.04","1.04","1.04","0","False","1000","org002_emu","","26","0.26"
"2025-10-15","user079_emu","copilot","copilot_premium_request","Coding Agent model","31","requests","0.04","1.24","1.24","0","False","1000","org004_emu","cost_center_002","97.65","0.9765"
"2025-10-15","user080_emu","copilot","copilot_premium_request","GPT-5","32","requests","0.04","1.28","1.28","0","False","1000","org002_emu","cost_center_002","36.8","0.368"
"2025-10-15","user081_emu","copilot","copilot_premium_request","Coding Agent model","9","requests","0.04","0.36","0.36","0","False","300","org001_emu","cost_center_001","34.425","0.34425"
"2025-10-15","user082_emu","copilot","copilot_premium_request","Code Review model","25","requests","0.04","1","1","0","False","1000","org001_emu","","0","0"
"2025-10-15","user083_emu","copilot","copilot_premium_request","Claude Sonnet 4","26","requests","0.04","1.04","1.04","0","False","1000","org001_emu","cost_center_001","137.54","1.3754"
"2025-10-15","user084_emu","copilot","copilot_premium_request","Coding Agent model","26","requests","0.04","1.04","1.04","0","False","1000","org001_emu","cost_center_001","117","1.17"
"2025-10-16","power-user-001_emu","copilot","copilot_premium_request","Claude Opus 4.5","273","requests","0.04","10.92","0","10.92","True","300","","","851.76","8.5176"
"2025-10-16","power-user-001_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0","0.08","True","300","","","17.94","0.1794"
"2025-10-16","power-user-002_emu","copilot","copilot_premium_request","Claude Opus 4.5","3","requests","0.04","0.12","0","0.12","True","300","","","7.2","0.072"
"2025-10-16","power-user-002_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","25","requests","0.04","1","0","1","True","300","","","165.75","1.6575"
"2025-10-16","power-user-002_emu","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","","","4.16","0.0416"
"2025-10-16","power-user-003_emu","copilot","copilot_premium_request","Claude Opus 4.5","255","requests","0.04","10.2","0","10.2","True","300","","","612","6.12"
"2025-10-16","power-user-004_emu","copilot","copilot_premium_request","Claude Opus 4.5","24","requests","0.04","0.96","0","0.96","True","300","","","74.88","0.7488"
"2025-10-16","power-user-005_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","148","requests","0.04","5.92","0","5.92","True","300","","","1500.72","15.0072"
"2025-10-16","power-user-005_emu","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","300","","","6.4","0.064"
"2025-10-16","power-user-006_emu","copilot","copilot_premium_request","Claude Opus 4.5","84","requests","0.04","3.36","0","3.36","True","300","","","262.08","2.6208"
"2025-10-16","power-user-007_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","67","requests","0.04","2.68","0","2.68","True","300","","","679.38","6.7938"
"2025-10-16","user001_emu","copilot","copilot_premium_request","GPT-5-Codex","2","requests","0.04","0.08","0.08","0","False","1000","org001_emu","","2.3","0.023"
"2025-10-16","user002_emu","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04","0.04","0","False","1000","org002_emu","","0.7","0.007"
"2025-10-16","user002_emu","copilot","copilot_premium_request","Claude Sonnet 4","28","requests","0.04","1.12","1.12","0","False","1000","org002_emu","","109.48","1.0948"
"2025-10-16","user002_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","32","requests","0.04","1.28","1.28","0","False","1000","org002_emu","","212.16","2.1216"
"2025-10-16","user002_emu","copilot","copilot_premium_request","GPT-5","26","requests","0.04","1.04","1.04","0","False","1000","org002_emu","","18.2","0.182"
"2025-10-16","user003_emu","copilot","copilot_premium_request","Claude Sonnet 4","36","requests","0.04","1.44","1.44","0","False","300","org003_emu","","140.76","1.4076"
"2025-10-16","user005_emu","copilot","copilot_premium_request","Auto: GPT-5","7.200000000000001","requests","0.04","0.288","0.288","0","False","1000","org005_emu","","9.36","0.0936"
"2025-10-16","user005_emu","copilot","copilot_premium_request","Coding Agent model","28","requests","0.04","1.12","1.12","0","False","1000","org005_emu","","126","1.26"
"2025-10-16","user007_emu","copilot","copilot_premium_request","Claude Sonnet 4","17","requests","0.04","0.68","0.68","0","False","1000","org007_emu","","89.93","0.8993"
"2025-10-16","user055_emu","copilot","copilot_premium_request","Code Review model","17","requests","0.04","0.68","0.68","0","False","300","org004_emu","cost_center_002","62.56","0.6256"
"2025-10-16","user056_emu","copilot","copilot_premium_request","Claude Opus 4.1","62","requests","0.04","2.48","2.48","0","False","1000","org003_emu","","126.48","1.2648"
"2025-10-16","user057_emu","copilot","copilot_premium_request","GPT-5","11","requests","0.04","0.44","0.44","0","False","300","org003_emu","cost_center_003","11","0.11"
"2025-10-16","user058_emu","copilot","copilot_premium_request","Claude Opus 4.1","15","requests","0.04","0.6","0.6","0","False","1000","org001_emu","cost_center_003","25.2","0.252"
"2025-10-16","user058_emu","copilot","copilot_premium_request","Coding Agent model","30","requests","0.04","1.2","1.2","0","False","1000","org001_emu","cost_center_003","114.75","1.1475"
"2025-10-16","user059_emu","copilot","copilot_premium_request","Claude Opus 4.1","39","requests","0.04","1.56","1.56","0","False","1000","org003_emu","cost_center_002","121.68","1.2168"
"2025-10-16","user060_emu","copilot","copilot_premium_request","Coding Agent model","14","requests","0.04","0.56","0.56","0","False","300","org004_emu","cost_center_001","63","0.63"
"2025-10-16","user061_emu","copilot","copilot_premium_request","Claude Opus 4.1","44","requests","0.04","1.76","1.76","0","False","1000","org004_emu","cost_center_002","137.28","1.3728"
"2025-10-16","user061_emu","copilot","copilot_premium_request","Claude Sonnet 4","22","requests","0.04","0.88","0.88","0","False","1000","org004_emu","cost_center_002","116.38","1.1638"
"2025-10-16","user062_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","49","requests","0.04","1.96","1.96","0","False","1000","org005_emu","cost_center_004","496.86","4.9686"
"2025-10-16","user063_emu","copilot","copilot_premium_request","Claude Sonnet 4","39","requests","0.04","1.56","1.56","0","False","1000","org004_emu","","179.4","1.794"
"2025-10-16","user064_emu","copilot","copilot_premium_request","Claude Opus 4.1","29","requests","0.04","1.16","1.16","0","False","1000","org002_emu","cost_center_003","59.16","0.5916"
"2025-10-16","user065_emu","copilot","copilot_premium_request","Claude Sonnet 4","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_004","39.1","0.391"
"2025-10-16","user066_emu","copilot","copilot_premium_request","Claude Opus 4.1","32","requests","0.04","1.28","1.28","0","False","1000","org001_emu","cost_center_001","53.76","0.5376"
"2025-10-16","user067_emu","copilot","copilot_premium_request","Claude Opus 4.1","5","requests","0.04","0.2","0.2","0","False","300","org005_emu","cost_center_001","12","0.12"
"2025-10-16","user067_emu","copilot","copilot_premium_request","Claude Opus 4.1","9","requests","0.04","0.36","0.36","0","False","300","org005_emu","cost_center_001","28.08","0.2808"
"2025-10-16","user068_emu","copilot","copilot_premium_request","Code Review model","39","requests","0.04","1.56","1.56","0","False","1000","org001_emu","","0","0"
"2025-10-16","user069_emu","copilot","copilot_premium_request","Claude Sonnet 4","12","requests","0.04","0.48","0.48","0","False","300","org005_emu","cost_center_001","46.92","0.4692"
"2025-10-16","user070_emu","copilot","copilot_premium_request","Code Review model","8","requests","0.04","0.32","0.32","0","False","300","org003_emu","cost_center_003","17.92","0.1792"
"2025-10-16","user070_emu","copilot","copilot_premium_request","GPT-5","4","requests","0.04","0.16","0.16","0","False","300","org003_emu","cost_center_003","3.4","0.034"
"2025-10-16","user071_emu","copilot","copilot_premium_request","Claude Sonnet 4","37","requests","0.04","1.48","1.48","0","False","1000","org001_emu","cost_center_002","170.2","1.702"
"2025-10-16","user071_emu","copilot","copilot_premium_request","GPT-5","19","requests","0.04","0.76","0.76","0","False","1000","org001_emu","cost_center_002","24.7","0.247"
"2025-10-16","user072_emu","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","300","org005_emu","cost_center_002","25.76","0.2576"
"2025-10-16","user073_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","","46.41","0.4641"
"2025-10-16","user074_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","8","requests","0.04","0.32","0.32","0","False","300","org002_emu","cost_center_004","71.76","0.7176"
"2025-10-16","user074_emu","copilot","copilot_premium_request","GPT-5","4","requests","0.04","0.16","0.16","0","False","300","org002_emu","cost_center_004","4","0.04"
"2025-10-16","user075_emu","copilot","copilot_premium_request","Code Review model","8","requests","0.04","0.32","0.32","0","False","300","org005_emu","cost_center_001","33.28","0.3328"
"2025-10-16","user076_emu","copilot","copilot_premium_request","Coding Agent model","8","requests","0.04","0.32","0.32","0","False","300","org002_emu","cost_center_004","36","0.36"
"2025-10-16","user077_emu","copilot","copilot_premium_request","Code Review model","35","requests","0.04","1.4","1.4","0","False","1000","org005_emu","cost_center_002","0","0"
"2025-10-16","user078_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","28","requests","0.04","1.12","1.12","0","False","1000","org002_emu","","251.16","2.5116"
"2025-10-16","user078_emu","copilot","copilot_premium_request","Code Review model","14","requests","0.04","0.56","0.56","0","False","1000","org002_emu","","38.08","0.3808"
"2025-10-16","user079_emu","copilot","copilot_premium_request","Coding Agent model","24","requests","0.04","0.96","0.96","0","False","1000","org004_emu","cost_center_002","140.4","1.404"
"2025-10-16","user080_emu","copilot","copilot_premium_request","Code Review model","11","requests","0.04","0.44","0.44","0","False","1000","org002_emu","cost_center_002","29.92","0.2992"
"2025-10-16","user080_emu","copilot","copilot_premium_request","Code Review model","22","requests","0.04","0.88","0.88","0","False","1000","org002_emu","cost_center_002","70.4","0.704"
"2025-10-16","user081_emu","copilot","copilot_premium_request","Claude Sonnet 4","9","requests","0.04","0.36","0.36","0","False","300","org001_emu","cost_center_001","47.61","0.4761"
"2025-10-16","user082_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","14","requests","0.04","0.56","0.56","0","False","1000","org001_emu","","76.44","0.7644"
"2025-10-16","user082_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","28","requests","0.04","1.12","1.12","0","False","1000","org001_emu","","185.64","1.8564"
